runtime_ms,interval_ms,voltage_v,current_ma,signed_power_w,sensor_power_w,discharged_mah,charged_mah,net_mah,discharged_wh,charged_wh,net_wh
546937,100,4.0437,116.250,0.4701,0.4700,8.029664,0.000000,8.029664,0.032225,0.000000,0.032225
547037,100,4.0437,115.000,0.4650,0.4700,8.032858,0.000000,8.032858,0.032238,0.000000,0.032238
547137,100,4.0437,116.250,0.4701,0.4700,8.036088,0.000000,8.036088,0.032251,0.000000,0.032251
547237,100,4.0437,115.000,0.4650,0.4600,8.039282,0.000000,8.039282,0.032264,0.000000,0.032264
547337,100,4.0437,115.000,0.4650,0.4700,8.042476,0.000000,8.042476,0.032276,0.000000,0.032276
547437,100,4.0437,115.000,0.4650,0.4700,8.045671,0.000000,8.045671,0.032289,0.000000,0.032289
547537,100,4.0437,116.250,0.4701,0.4700,8.048900,0.000000,8.048900,0.032302,0.000000,0.032302
547637,100,4.0437,115.000,0.4650,0.4700,8.052094,0.000000,8.052094,0.032315,0.000000,0.032315
547737,100,4.0437,116.250,0.4701,0.4700,8.055324,0.000000,8.055324,0.032328,0.000000,0.032328
547837,100,4.0437,115.000,0.4650,0.4700,8.058518,0.000000,8.058518,0.032341,0.000000,0.032341
547937,100,4.0437,116.250,0.4701,0.4700,8.061747,0.000000,8.061747,0.032354,0.000000,0.032354
548037,100,4.0437,115.000,0.4650,0.4700,8.064942,0.000000,8.064942,0.032367,0.000000,0.032367
548137,100,4.0437,115.000,0.4650,0.4700,8.068136,0.000000,8.068136,0.032380,0.000000,0.032380
548237,100,4.0437,115.000,0.4650,0.4600,8.071331,0.000000,8.071331,0.032393,0.000000,0.032393
548337,100,4.0437,115.000,0.4650,0.4600,8.074525,0.000000,8.074525,0.032406,0.000000,0.032406
548437,100,4.0437,115.000,0.4650,0.4600,8.077719,0.000000,8.077719,0.032419,0.000000,0.032419
548537,100,4.0437,115.000,0.4650,0.4700,8.080914,0.000000,8.080914,0.032432,0.000000,0.032432
548637,100,4.0437,115.000,0.4650,0.4600,8.084108,0.000000,8.084108,0.032445,0.000000,0.032445
548737,100,4.0437,115.000,0.4650,0.4700,8.087303,0.000000,8.087303,0.032458,0.000000,0.032458
548837,100,4.0437,115.000,0.4650,0.4600,8.090497,0.000000,8.090497,0.032471,0.000000,0.032471
548937,100,4.0437,115.000,0.4650,0.4700,8.093692,0.000000,8.093692,0.032484,0.000000,0.032484
549037,100,4.0437,115.000,0.4650,0.4600,8.096886,0.000000,8.096886,0.032496,0.000000,0.032496
549137,100,4.0437,115.000,0.4650,0.4700,8.100081,0.000000,8.100081,0.032509,0.000000,0.032509
549237,100,4.0437,115.000,0.4650,0.4700,8.103275,0.000000,8.103275,0.032522,0.000000,0.032522
549337,100,4.0437,115.000,0.4650,0.4700,8.106469,0.000000,8.106469,0.032535,0.000000,0.032535
549437,100,4.0437,115.000,0.4650,0.4600,8.109664,0.000000,8.109664,0.032548,0.000000,0.032548
549537,100,4.0437,113.750,0.4600,0.4600,8.112824,0.000000,8.112824,0.032561,0.000000,0.032561
549637,100,4.0437,115.000,0.4650,0.4700,8.116018,0.000000,8.116018,0.032574,0.000000,0.032574
549737,100,4.0437,115.000,0.4650,0.4600,8.119213,0.000000,8.119213,0.032587,0.000000,0.032587
549837,100,4.0437,115.000,0.4650,0.4600,8.122407,0.000000,8.122407,0.032600,0.000000,0.032600
549937,100,4.0437,115.000,0.4650,0.4600,8.125601,0.000000,8.125601,0.032613,0.000000,0.032613
550037,100,4.0437,115.000,0.4650,0.4700,8.128796,0.000000,8.128796,0.032625,0.000000,0.032625
550137,100,4.0437,115.000,0.4650,0.4700,8.131990,0.000000,8.131990,0.032638,0.000000,0.032638
550237,100,4.0437,115.000,0.4650,0.4700,8.135185,0.000000,8.135185,0.032651,0.000000,0.032651
550337,100,4.0437,115.000,0.4650,0.4700,8.138379,0.000000,8.138379,0.032664,0.000000,0.032664
550437,100,4.0437,115.000,0.4650,0.4600,8.141574,0.000000,8.141574,0.032677,0.000000,0.032677
550537,100,4.0437,115.000,0.4650,0.4700,8.144768,0.000000,8.144768,0.032690,0.000000,0.032690
550637,100,4.0437,115.000,0.4650,0.4600,8.147963,0.000000,8.147963,0.032703,0.000000,0.032703
550737,100,4.0437,115.000,0.4650,0.4700,8.151157,0.000000,8.151157,0.032716,0.000000,0.032716
#MARK,550762,100,"seg_029_p05_b223_end",8.151157,0.000000,8.151157,0.032716,0.000000,0.032716
550837,100,4.0425,117.500,0.4750,0.4800,8.154421,0.000000,8.154421,0.032729,0.000000,0.032729
550968,100,4.0525,83.750,0.3394,0.3400,8.157468,0.000000,8.157468,0.032741,0.000000,0.032741
551068,100,4.0512,90.000,0.3646,0.3600,8.159968,0.000000,8.159968,0.032752,0.000000,0.032752
551168,100,4.0500,95.000,0.3848,0.3800,8.162607,0.000000,8.162607,0.032762,0.000000,0.032762
551268,100,4.0487,98.750,0.3998,0.4000,8.165350,0.000000,8.165350,0.032773,0.000000,0.032773
551368,100,4.0475,102.500,0.4149,0.4200,8.168198,0.000000,8.168198,0.032785,0.000000,0.032785
551468,100,4.0475,105.000,0.4250,0.4300,8.171114,0.000000,8.171114,0.032797,0.000000,0.032797
551568,100,4.0462,108.750,0.4400,0.4400,8.174135,0.000000,8.174135,0.032809,0.000000,0.032809
551668,100,4.0450,111.250,0.4500,0.4500,8.177225,0.000000,8.177225,0.032821,0.000000,0.032821
551768,100,4.0450,113.750,0.4601,0.4600,8.180385,0.000000,8.180385,0.032834,0.000000,0.032834
551868,100,4.0437,115.000,0.4650,0.4700,8.183580,0.000000,8.183580,0.032847,0.000000,0.032847
#MARK,551903,100,"seg_030_p05_b255_start",8.183580,0.000000,8.183580,0.032847,0.000000,0.032847
551968,100,4.0437,116.250,0.4701,0.4700,8.186809,0.000000,8.186809,0.032860,0.000000,0.032860
552111,100,4.0425,116.250,0.4699,0.4700,8.191426,0.000000,8.191426,0.032879,0.000000,0.032879
552211,100,4.0425,118.750,0.4800,0.4800,8.194725,0.000000,8.194725,0.032892,0.000000,0.032892
552311,100,4.0425,118.750,0.4800,0.4800,8.198024,0.000000,8.198024,0.032906,0.000000,0.032906
552411,100,4.0413,120.000,0.4850,0.4900,8.201357,0.000000,8.201357,0.032919,0.000000,0.032919
552511,100,4.0425,121.250,0.4902,0.4900,8.204725,0.000000,8.204725,0.032933,0.000000,0.032933
552611,100,4.0413,122.500,0.4951,0.5000,8.208128,0.000000,8.208128,0.032946,0.000000,0.032946
552711,100,4.0413,121.250,0.4900,0.4900,8.211496,0.000000,8.211496,0.032960,0.000000,0.032960
552811,100,4.0413,122.500,0.4951,0.5000,8.214899,0.000000,8.214899,0.032974,0.000000,0.032974
552911,100,4.0413,121.250,0.4900,0.4900,8.218267,0.000000,8.218267,0.032987,0.000000,0.032987
553011,100,4.0413,122.500,0.4951,0.5000,8.221669,0.000000,8.221669,0.033001,0.000000,0.033001
553111,100,4.0413,122.500,0.4951,0.5000,8.225072,0.000000,8.225072,0.033015,0.000000,0.033015
553211,100,4.0413,122.500,0.4951,0.5000,8.228475,0.000000,8.228475,0.033029,0.000000,0.033029
553311,100,4.0413,122.500,0.4951,0.5000,8.231878,0.000000,8.231878,0.033042,0.000000,0.033042
553411,100,4.0413,122.500,0.4951,0.5000,8.235281,0.000000,8.235281,0.033056,0.000000,0.033056
553511,100,4.0413,122.500,0.4951,0.5000,8.238683,0.000000,8.238683,0.033070,0.000000,0.033070
553611,100,4.0413,121.250,0.4900,0.4900,8.242051,0.000000,8.242051,0.033083,0.000000,0.033083
553711,100,4.0413,121.250,0.4900,0.4900,8.245419,0.000000,8.245419,0.033097,0.000000,0.033097
553811,100,4.0413,121.250,0.4900,0.4900,8.248788,0.000000,8.248788,0.033111,0.000000,0.033111
553911,100,4.0413,121.250,0.4900,0.4900,8.252156,0.000000,8.252156,0.033124,0.000000,0.033124
554011,100,4.0413,121.250,0.4900,0.4900,8.255524,0.000000,8.255524,0.033138,0.000000,0.033138
554111,100,4.0413,121.250,0.4900,0.4900,8.258892,0.000000,8.258892,0.033152,0.000000,0.033152
554211,100,4.0413,121.250,0.4900,0.4900,8.262260,0.000000,8.262260,0.033165,0.000000,0.033165
554311,100,4.0413,121.250,0.4900,0.4900,8.265628,0.000000,8.265628,0.033179,0.000000,0.033179
554411,100,4.0413,121.250,0.4900,0.4900,8.268996,0.000000,8.268996,0.033192,0.000000,0.033192
554511,100,4.0413,122.500,0.4951,0.4900,8.272399,0.000000,8.272399,0.033206,0.000000,0.033206
554611,100,4.0413,121.250,0.4900,0.4900,8.275767,0.000000,8.275767,0.033220,0.000000,0.033220
554711,100,4.0413,121.250,0.4900,0.4900,8.279135,0.000000,8.279135,0.033233,0.000000,0.033233
554811,100,4.0413,122.500,0.4951,0.4900,8.282538,0.000000,8.282538,0.033247,0.000000,0.033247
554911,100,4.0413,121.250,0.4900,0.4900,8.285906,0.000000,8.285906,0.033261,0.000000,0.033261
555011,100,4.0413,121.250,0.4900,0.4900,8.289274,0.000000,8.289274,0.033274,0.000000,0.033274
555111,100,4.0413,121.250,0.4900,0.4900,8.292642,0.000000,8.292642,0.033288,0.000000,0.033288
555211,100,4.0413,121.250,0.4900,0.4900,8.296010,0.000000,8.296010,0.033302,0.000000,0.033302
555311,100,4.0400,121.250,0.4899,0.4900,8.299378,0.000000,8.299378,0.033315,0.000000,0.033315
555411,100,4.0413,121.250,0.4900,0.4900,8.302746,0.000000,8.302746,0.033329,0.000000,0.033329
555511,100,4.0413,121.250,0.4900,0.4900,8.306114,0.000000,8.306114,0.033342,0.000000,0.033342
555611,100,4.0413,121.250,0.4900,0.4900,8.309482,0.000000,8.309482,0.033356,0.000000,0.033356
555711,100,4.0413,121.250,0.4900,0.4900,8.312850,0.000000,8.312850,0.033370,0.000000,0.033370
555811,100,4.0413,121.250,0.4900,0.4900,8.316218,0.000000,8.316218,0.033383,0.000000,0.033383
555911,100,4.0400,121.250,0.4899,0.4900,8.319586,0.000000,8.319586,0.033397,0.000000,0.033397
556011,100,4.0413,122.500,0.4951,0.4900,8.322989,0.000000,8.322989,0.033411,0.000000,0.033411
556111,100,4.0413,121.250,0.4900,0.4900,8.326357,0.000000,8.326357,0.033424,0.000000,0.033424
556211,100,4.0413,121.250,0.4900,0.4900,8.329725,0.000000,8.329725,0.033438,0.000000,0.033438
556311,100,4.0413,121.250,0.4900,0.4900,8.333093,0.000000,8.333093,0.033451,0.000000,0.033451
556411,100,4.0413,121.250,0.4900,0.4900,8.336461,0.000000,8.336461,0.033465,0.000000,0.033465
556520,100,4.0413,121.250,0.4900,0.4900,8.340132,0.000000,8.340132,0.033480,0.000000,0.033480
556620,100,4.0400,121.250,0.4899,0.4900,8.343500,0.000000,8.343500,0.033493,0.000000,0.033493
556720,100,4.0413,121.250,0.4900,0.4900,8.346868,0.000000,8.346868,0.033507,0.000000,0.033507
556820,100,4.0413,121.250,0.4900,0.4900,8.350236,0.000000,8.350236,0.033521,0.000000,0.033521
556920,100,4.0413,121.250,0.4900,0.4900,8.353605,0.000000,8.353605,0.033534,0.000000,0.033534
557020,100,4.0413,121.250,0.4900,0.4900,8.356973,0.000000,8.356973,0.033548,0.000000,0.033548
557120,100,4.0400,121.250,0.4899,0.4900,8.360341,0.000000,8.360341,0.033561,0.000000,0.033561
#MARK,557152,100,"seg_030_p05_b255_end",8.360341,0.000000,8.360341,0.033561,0.000000,0.033561
557220,100,4.0475,97.500,0.3946,0.3900,8.363049,0.000000,8.363049,0.033572,0.000000,0.033572
557337,100,4.0550,77.500,0.3143,0.3200,8.365568,0.000000,8.365568,0.033583,0.000000,0.033583
557437,100,4.0538,80.000,0.3243,0.3200,8.367790,0.000000,8.367790,0.033592,0.000000,0.033592
557537,100,4.0538,80.000,0.3243,0.3300,8.370012,0.000000,8.370012,0.033601,0.000000,0.033601
557637,100,4.0538,82.500,0.3344,0.3300,8.372304,0.000000,8.372304,0.033610,0.000000,0.033610
557737,100,4.0525,83.750,0.3394,0.3400,8.374630,0.000000,8.374630,0.033619,0.000000,0.033619
557837,100,4.0525,85.000,0.3445,0.3500,8.376991,0.000000,8.376991,0.033629,0.000000,0.033629
557937,100,4.0525,85.000,0.3445,0.3500,8.379352,0.000000,8.379352,0.033639,0.000000,0.033639
558037,100,4.0525,87.500,0.3546,0.3500,8.381783,0.000000,8.381783,0.033648,0.000000,0.033648
558137,100,4.0512,87.500,0.3545,0.3600,8.384214,0.000000,8.384214,0.033658,0.000000,0.033658
558237,100,4.0512,88.750,0.3595,0.3600,8.386679,0.000000,8.386679,0.033668,0.000000,0.033668
#MARK,558294,100,"seg_031_p06_b095_start",8.386679,0.000000,8.386679,0.033668,0.000000,0.033668
558337,100,4.0512,90.000,0.3646,0.3600,8.389179,0.000000,8.389179,0.033678,0.000000,0.033678
558467,100,4.0512,90.000,0.3646,0.3600,8.392429,0.000000,8.392429,0.033691,0.000000,0.033691
558567,100,4.0512,90.000,0.3646,0.3700,8.394929,0.000000,8.394929,0.033702,0.000000,0.033702
558667,100,4.0500,91.250,0.3696,0.3700,8.397464,0.000000,8.397464,0.033712,0.000000,0.033712
558767,100,4.0500,91.250,0.3696,0.3700,8.399998,0.000000,8.399998,0.033722,0.000000,0.033722
558867,100,4.0500,91.250,0.3696,0.3700,8.402533,0.000000,8.402533,0.033732,0.000000,0.033732
558967,100,4.0500,91.250,0.3696,0.3700,8.405068,0.000000,8.405068,0.033743,0.000000,0.033743
559067,100,4.0500,92.500,0.3746,0.3700,8.407637,0.000000,8.407637,0.033753,0.000000,0.033753
559167,100,4.0500,92.500,0.3746,0.3700,8.410207,0.000000,8.410207,0.033764,0.000000,0.033764
559267,100,4.0500,92.500,0.3746,0.3700,8.412776,0.000000,8.412776,0.033774,0.000000,0.033774
559367,100,4.0500,93.750,0.3797,0.3800,8.415380,0.000000,8.415380,0.033784,0.000000,0.033784
559467,100,4.0500,92.500,0.3746,0.3700,8.417950,0.000000,8.417950,0.033795,0.000000,0.033795
559567,100,4.0500,93.750,0.3797,0.3800,8.420554,0.000000,8.420554,0.033805,0.000000,0.033805
559667,100,4.0500,93.750,0.3797,0.3800,8.423158,0.000000,8.423158,0.033816,0.000000,0.033816
559767,100,4.0500,93.750,0.3797,0.3800,8.425762,0.000000,8.425762,0.033827,0.000000,0.033827
559867,100,4.0500,92.500,0.3746,0.3700,8.428332,0.000000,8.428332,0.033837,0.000000,0.033837
559967,100,4.0500,91.250,0.3696,0.3700,8.430866,0.000000,8.430866,0.033847,0.000000,0.033847
560067,100,4.0500,91.250,0.3696,0.3700,8.433401,0.000000,8.433401,0.033857,0.000000,0.033857
560167,100,4.0512,91.250,0.3697,0.3700,8.435936,0.000000,8.435936,0.033868,0.000000,0.033868
560267,100,4.0512,91.250,0.3697,0.3700,8.438470,0.000000,8.438470,0.033878,0.000000,0.033878
560367,100,4.0512,91.250,0.3697,0.3700,8.441005,0.000000,8.441005,0.033888,0.000000,0.033888
560467,100,4.0500,91.250,0.3696,0.3700,8.443540,0.000000,8.443540,0.033899,0.000000,0.033899
560567,100,4.0512,91.250,0.3697,0.3700,8.446075,0.000000,8.446075,0.033909,0.000000,0.033909
560667,100,4.0512,91.250,0.3697,0.3700,8.448609,0.000000,8.448609,0.033919,0.000000,0.033919
560767,100,4.0512,92.500,0.3747,0.3700,8.451179,0.000000,8.451179,0.033929,0.000000,0.033929
560867,100,4.0500,91.250,0.3696,0.3700,8.453714,0.000000,8.453714,0.033940,0.000000,0.033940
560967,100,4.0512,91.250,0.3697,0.3700,8.456248,0.000000,8.456248,0.033950,0.000000,0.033950
561067,100,4.0512,91.250,0.3697,0.3700,8.458783,0.000000,8.458783,0.033960,0.000000,0.033960
561167,100,4.0512,91.250,0.3697,0.3700,8.461318,0.000000,8.461318,0.033971,0.000000,0.033971
561267,100,4.0512,91.250,0.3697,0.3700,8.463852,0.000000,8.463852,0.033981,0.000000,0.033981
561367,100,4.0512,91.250,0.3697,0.3700,8.466387,0.000000,8.466387,0.033991,0.000000,0.033991
561467,100,4.0512,91.250,0.3697,0.3700,8.468922,0.000000,8.468922,0.034001,0.000000,0.034001
561567,100,4.0512,91.250,0.3697,0.3700,8.471457,0.000000,8.471457,0.034012,0.000000,0.034012
561667,100,4.0512,91.250,0.3697,0.3700,8.473991,0.000000,8.473991,0.034022,0.000000,0.034022
561767,100,4.0512,91.250,0.3697,0.3700,8.476526,0.000000,8.476526,0.034032,0.000000,0.034032
561867,100,4.0512,92.500,0.3747,0.3700,8.479095,0.000000,8.479095,0.034043,0.000000,0.034043
561967,100,4.0512,91.250,0.3697,0.3700,8.481630,0.000000,8.481630,0.034053,0.000000,0.034053
562067,100,4.0512,91.250,0.3697,0.3700,8.484165,0.000000,8.484165,0.034063,0.000000,0.034063
562167,100,4.0512,91.250,0.3697,0.3700,8.486700,0.000000,8.486700,0.034073,0.000000,0.034073
562267,100,4.0512,91.250,0.3697,0.3700,8.489234,0.000000,8.489234,0.034084,0.000000,0.034084
562367,100,4.0512,91.250,0.3697,0.3700,8.491769,0.000000,8.491769,0.034094,0.000000,0.034094
562467,100,4.0512,91.250,0.3697,0.3700,8.494304,0.000000,8.494304,0.034104,0.000000,0.034104
562567,100,4.0512,91.250,0.3697,0.3700,8.496839,0.000000,8.496839,0.034114,0.000000,0.034114
562667,100,4.0512,91.250,0.3697,0.3700,8.499373,0.000000,8.499373,0.034125,0.000000,0.034125
562767,100,4.0512,91.250,0.3697,0.3700,8.501908,0.000000,8.501908,0.034135,0.000000,0.034135
562867,100,4.0512,91.250,0.3697,0.3700,8.504443,0.000000,8.504443,0.034145,0.000000,0.034145
562967,100,4.0512,91.250,0.3697,0.3700,8.506977,0.000000,8.506977,0.034156,0.000000,0.034156
563067,100,4.0512,91.250,0.3697,0.3700,8.509512,0.000000,8.509512,0.034166,0.000000,0.034166
563167,100,4.0500,91.250,0.3696,0.3700,8.512047,0.000000,8.512047,0.034176,0.000000,0.034176
563267,100,4.0512,91.250,0.3697,0.3700,8.514582,0.000000,8.514582,0.034186,0.000000,0.034186
563367,100,4.0512,91.250,0.3697,0.3700,8.517116,0.000000,8.517116,0.034197,0.000000,0.034197
563467,100,4.0512,91.250,0.3697,0.3700,8.519651,0.000000,8.519651,0.034207,0.000000,0.034207
#MARK,563543,100,"seg_031_p06_b095_end",8.519651,0.000000,8.519651,0.034207,0.000000,0.034207
563567,100,4.0512,91.250,0.3697,0.3700,8.522186,0.000000,8.522186,0.034217,0.000000,0.034217
563754,100,4.0550,80.000,0.3244,0.3200,8.526341,0.000000,8.526341,0.034234,0.000000,0.034234
563854,100,4.0538,82.500,0.3344,0.3300,8.528633,0.000000,8.528633,0.034243,0.000000,0.034243
563954,100,4.0538,83.750,0.3395,0.3400,8.530959,0.000000,8.530959,0.034253,0.000000,0.034253
564054,100,4.0525,86.250,0.3495,0.3500,8.533355,0.000000,8.533355,0.034262,0.000000,0.034262
564154,100,4.0525,88.750,0.3597,0.3600,8.535820,0.000000,8.535820,0.034272,0.000000,0.034272
564254,100,4.0512,90.000,0.3646,0.3700,8.538320,0.000000,8.538320,0.034283,0.000000,0.034283
564354,100,4.0512,92.500,0.3747,0.3700,8.540890,0.000000,8.540890,0.034293,0.000000,0.034293
564454,100,4.0500,93.750,0.3797,0.3800,8.543494,0.000000,8.543494,0.034303,0.000000,0.034303
564554,100,4.0500,95.000,0.3848,0.3800,8.546133,0.000000,8.546133,0.034314,0.000000,0.034314
564654,100,4.0500,95.000,0.3848,0.3800,8.548772,0.000000,8.548772,0.034325,0.000000,0.034325
#MARK,564681,100,"seg_032_p06_b127_start",8.548772,0.000000,8.548772,0.034325,0.000000,0.034325
564754,100,4.0500,96.250,0.3898,0.3900,8.551445,0.000000,8.551445,0.034336,0.000000,0.034336
564950,100,4.0487,96.250,0.3897,0.3900,8.556686,0.000000,8.556686,0.034357,0.000000,0.034357
565050,100,4.0487,97.500,0.3948,0.3900,8.559394,0.000000,8.559394,0.034368,0.000000,0.034368
565150,100,4.0487,98.750,0.3998,0.4000,8.562137,0.000000,8.562137,0.034379,0.000000,0.034379
565250,100,4.0487,98.750,0.3998,0.4000,8.564880,0.000000,8.564880,0.034390,0.000000,0.034390
565350,100,4.0487,98.750,0.3998,0.4000,8.567623,0.000000,8.567623,0.034401,0.000000,0.034401
565450,100,4.0475,98.750,0.3997,0.4000,8.570366,0.000000,8.570366,0.034412,0.000000,0.034412
565550,100,4.0487,100.000,0.4049,0.4000,8.573144,0.000000,8.573144,0.034424,0.000000,0.034424
565650,100,4.0475,100.000,0.4048,0.4000,8.575922,0.000000,8.575922,0.034435,0.000000,0.034435
565750,100,4.0475,100.000,0.4048,0.4100,8.578700,0.000000,8.578700,0.034446,0.000000,0.034446
565850,100,4.0487,100.000,0.4049,0.4100,8.581477,0.000000,8.581477,0.034457,0.000000,0.034457
565950,100,4.0475,100.000,0.4048,0.4100,8.584255,0.000000,8.584255,0.034469,0.000000,0.034469
566050,100,4.0475,100.000,0.4048,0.4100,8.587033,0.000000,8.587033,0.034480,0.000000,0.034480
566150,100,4.0475,100.000,0.4048,0.4100,8.589811,0.000000,8.589811,0.034491,0.000000,0.034491
566250,100,4.0475,100.000,0.4048,0.4100,8.592589,0.000000,8.592589,0.034502,0.000000,0.034502
566350,100,4.0487,97.500,0.3948,0.4000,8.595297,0.000000,8.595297,0.034513,0.000000,0.034513
566450,100,4.0487,98.750,0.3998,0.4000,8.598040,0.000000,8.598040,0.034524,0.000000,0.034524
566550,100,4.0487,98.750,0.3998,0.4000,8.600783,0.000000,8.600783,0.034535,0.000000,0.034535
566650,100,4.0487,98.750,0.3998,0.4000,8.603526,0.000000,8.603526,0.034547,0.000000,0.034547
566750,100,4.0487,100.000,0.4049,0.4100,8.606304,0.000000,8.606304,0.034558,0.000000,0.034558
566850,100,4.0487,98.750,0.3998,0.4000,8.609047,0.000000,8.609047,0.034569,0.000000,0.034569
566950,100,4.0487,100.000,0.4049,0.4000,8.611825,0.000000,8.611825,0.034580,0.000000,0.034580
567050,100,4.0487,100.000,0.4049,0.4000,8.614602,0.000000,8.614602,0.034591,0.000000,0.034591
567150,100,4.0487,98.750,0.3998,0.4000,8.617345,0.000000,8.617345,0.034602,0.000000,0.034602
567250,100,4.0475,98.750,0.3997,0.4000,8.620089,0.000000,8.620089,0.034614,0.000000,0.034614
567350,100,4.0487,98.750,0.3998,0.4000,8.622832,0.000000,8.622832,0.034625,0.000000,0.034625
567450,100,4.0487,97.500,0.3948,0.4000,8.625540,0.000000,8.625540,0.034636,0.000000,0.034636
567550,100,4.0487,98.750,0.3998,0.4000,8.628283,0.000000,8.628283,0.034647,0.000000,0.034647
567650,100,4.0487,98.750,0.3998,0.4000,8.631026,0.000000,8.631026,0.034658,0.000000,0.034658
567750,100,4.0487,98.750,0.3998,0.4000,8.633769,0.000000,8.633769,0.034669,0.000000,0.034669
567850,100,4.0487,98.750,0.3998,0.4000,8.636512,0.000000,8.636512,0.034680,0.000000,0.034680
567950,100,4.0487,98.750,0.3998,0.4000,8.639255,0.000000,8.639255,0.034691,0.000000,0.034691
568050,100,4.0487,98.750,0.3998,0.4000,8.641998,0.000000,8.641998,0.034702,0.000000,0.034702
568150,100,4.0487,98.750,0.3998,0.4000,8.644741,0.000000,8.644741,0.034713,0.000000,0.034713
568250,100,4.0487,98.750,0.3998,0.4000,8.647484,0.000000,8.647484,0.034724,0.000000,0.034724
568350,100,4.0487,98.750,0.3998,0.4000,8.650227,0.000000,8.650227,0.034736,0.000000,0.034736
568450,100,4.0487,98.750,0.3998,0.4000,8.652970,0.000000,8.652970,0.034747,0.000000,0.034747
568550,100,4.0487,98.750,0.3998,0.4000,8.655714,0.000000,8.655714,0.034758,0.000000,0.034758
568650,100,4.0487,98.750,0.3998,0.4000,8.658457,0.000000,8.658457,0.034769,0.000000,0.034769
568750,100,4.0487,98.750,0.3998,0.4000,8.661200,0.000000,8.661200,0.034780,0.000000,0.034780
568850,100,4.0487,98.750,0.3998,0.4000,8.663943,0.000000,8.663943,0.034791,0.000000,0.034791
568950,100,4.0487,98.750,0.3998,0.4000,8.666686,0.000000,8.666686,0.034802,0.000000,0.034802
569050,100,4.0487,98.750,0.3998,0.4000,8.669429,0.000000,8.669429,0.034813,0.000000,0.034813
569150,100,4.0487,98.750,0.3998,0.4000,8.672172,0.000000,8.672172,0.034824,0.000000,0.034824
569250,100,4.0487,98.750,0.3998,0.4000,8.674915,0.000000,8.674915,0.034836,0.000000,0.034836
569350,100,4.0487,98.750,0.3998,0.4000,8.677658,0.000000,8.677658,0.034847,0.000000,0.034847
569450,100,4.0475,98.750,0.3997,0.4000,8.680401,0.000000,8.680401,0.034858,0.000000,0.034858
569550,100,4.0487,98.750,0.3998,0.4000,8.683144,0.000000,8.683144,0.034869,0.000000,0.034869
569650,100,4.0487,98.750,0.3998,0.4000,8.685887,0.000000,8.685887,0.034880,0.000000,0.034880
569750,100,4.0487,98.750,0.3998,0.4000,8.688630,0.000000,8.688630,0.034891,0.000000,0.034891
569850,100,4.0487,98.750,0.3998,0.4000,8.691373,0.000000,8.691373,0.034902,0.000000,0.034902
#MARK,569930,100,"seg_032_p06_b127_end",8.691373,0.000000,8.691373,0.034902,0.000000,0.034902
569950,100,4.0487,100.000,0.4049,0.4000,8.694151,0.000000,8.694151,0.034913,0.000000,0.034913
570050,100,4.0563,72.500,0.2941,0.2900,8.696165,0.000000,8.696165,0.034922,0.000000,0.034922
570150,100,4.0538,80.000,0.3243,0.3300,8.698387,0.000000,8.698387,0.034931,0.000000,0.034931
570250,100,4.0525,83.750,0.3394,0.3400,8.700714,0.000000,8.700714,0.034940,0.000000,0.034940
570350,100,4.0525,87.500,0.3546,0.3600,8.703144,0.000000,8.703144,0.034950,0.000000,0.034950
570450,100,4.0512,90.000,0.3646,0.3600,8.705644,0.000000,8.705644,0.034960,0.000000,0.034960
570550,100,4.0500,92.500,0.3746,0.3700,8.708214,0.000000,8.708214,0.034970,0.000000,0.034970
570650,100,4.0500,95.000,0.3848,0.3800,8.710852,0.000000,8.710852,0.034981,0.000000,0.034981
570750,100,4.0500,96.250,0.3898,0.3900,8.713526,0.000000,8.713526,0.034992,0.000000,0.034992
570850,100,4.0487,98.750,0.3998,0.4000,8.716269,0.000000,8.716269,0.035003,0.000000,0.035003
570950,100,4.0487,100.000,0.4049,0.4100,8.719047,0.000000,8.719047,0.035014,0.000000,0.035014
571050,100,4.0475,101.250,0.4098,0.4100,8.721859,0.000000,8.721859,0.035026,0.000000,0.035026
#MARK,571075,100,"seg_033_p06_b159_start",8.721859,0.000000,8.721859,0.035026,0.000000,0.035026
571150,100,4.0475,102.500,0.4149,0.4100,8.724707,0.000000,8.724707,0.035037,0.000000,0.035037
571250,100,4.0475,102.500,0.4149,0.4100,8.727554,0.000000,8.727554,0.035049,0.000000,0.035049
571350,100,4.0475,103.750,0.4199,0.4200,8.730436,0.000000,8.730436,0.035060,0.000000,0.035060
571450,100,4.0462,105.000,0.4249,0.4200,8.733352,0.000000,8.733352,0.035072,0.000000,0.035072
571550,100,4.0462,105.000,0.4249,0.4300,8.736269,0.000000,8.736269,0.035084,0.000000,0.035084
571650,100,4.0462,105.000,0.4249,0.4300,8.739186,0.000000,8.739186,0.035096,0.000000,0.035096
571750,100,4.0462,106.250,0.4299,0.4300,8.742137,0.000000,8.742137,0.035108,0.000000,0.035108
571850,100,4.0462,105.000,0.4249,0.4300,8.745054,0.000000,8.745054,0.035120,0.000000,0.035120
571950,100,4.0462,106.250,0.4299,0.4400,8.748005,0.000000,8.748005,0.035131,0.000000,0.035131
572050,100,4.0462,106.250,0.4299,0.4300,8.750957,0.000000,8.750957,0.035143,0.000000,0.035143
